Season,Episode Name,Episode Number,Speaker,Text
3,I'd Rather Read It Myself/Transcript,4,D.W. ):,B.W. knew that the ring was being used at her Aunt Lucy's wedding.
3,I'd Rather Read It Myself/Transcript,4,Cousin Cora:,Ow!
3,I'd Rather Read It Myself/Transcript,4,People:,)
3,I'd Rather Read It Myself/Transcript,4,D.W. ):,"The Power Ring fell into the organ. B.W reached for it, grabbing it just before it fell to the center of the Earth."
3,I'd Rather Read It Myself/Transcript,4,People:,Duh... Duh... Duh... Duh... Duh... Duh...
3,I'd Rather Read It Myself/Transcript,4,D.W. ):,"But B.W. couldn't use the ring, for without the magic blankie, the ring was powerless."
3,I'd Rather Read It Myself/Transcript,4,B.W.:,My magic blankie is missing!
3,I'd Rather Read It Myself/Transcript,4,Mr. Read:,Duh.
3,I'd Rather Read It Myself/Transcript,4,D.W. ):,"B.W. called for Secret Agent Nadine, an agent so secret no one else had ever seen her."
3,I'd Rather Read It Myself/Transcript,4,D.W. ):,Secret Agent Nadine located the blankie. But finding it wasn't that easy in the super-confusing All-In-One-Mart.
3,I'd Rather Read It Myself/Transcript,4,Nadine:,We're lost.
3,I'd Rather Read It Myself/Transcript,4,B.W.:,We're not lost!
3,I'd Rather Read It Myself/Transcript,4,D.W. ):,"They were lost, possibly forever."
3,I'd Rather Read It Myself/Transcript,4,B.W.:,Wait! Look!
3,I'd Rather Read It Myself/Transcript,4,B.W.:,I knew I'd find it someday. The snowball can show us the way out.
3,I'd Rather Read It Myself/Transcript,4,B.W.:,Look! Inside Crazy Bus - my blankie!
3,I'd Rather Read It Myself/Transcript,4,Nadine:,B.W. Wait.
3,I'd Rather Read It Myself/Transcript,4,B.W.:,"Why? I've got my snowball, my blankie, and Crazy Bus will take us home. What could be wrong with...? )"
3,I'd Rather Read It Myself/Transcript,4,D.W. ):,B.W. had been tricked by her rotten brother. No-one could save her now.
3,I'd Rather Read It Myself/Transcript,4,Robot Arthur:,) I knew she'd fall for the old phony baloney snowball trick.
3,I'd Rather Read It Myself/Transcript,4,Bustrantor:,Arrr!
3,I'd Rather Read It Myself/Transcript,4,D.W. ):,B.W.'s faithful eagle Spanky flew to the rescue like a streak of bird.
3,I'd Rather Read It Myself/Transcript,4,Arthur:,)
3,I'd Rather Read It Myself/Transcript,4,D.W. ):,"The brave and bold bird defeated the villain, but... he sacrificed himself to save her."
3,I'd Rather Read It Myself/Transcript,4,B.W.:,)
3,I'd Rather Read It Myself/Transcript,4,D.W. ):,His heart was too big.
3,I'd Rather Read It Myself/Transcript,4,B.W.:,)
3,I'd Rather Read It Myself/Transcript,4,D.W. ):,B.W.'s good friend the President had a big funeral for the brave bird.
3,I'd Rather Read It Myself/Transcript,4,President:,) Spanky was the bravest...boldest... best bird. (sobs)
3,I'd Rather Read It Myself/Transcript,4,Tommy:,Spanky was so brave.
3,I'd Rather Read It Myself/Transcript,4,Timmy:,He was the best bird.
3,I'd Rather Read It Myself/Transcript,4,Arthur:,"Tommy, Timmy, your grandmother's here."
3,I'd Rather Read It Myself/Transcript,4,Timmy+Tommy:,Aw! Rats!
3,I'd Rather Read It Myself/Transcript,4,Arthur:,"D.W., what did you do to them?"
3,I'd Rather Read It Myself/Transcript,4,Tommy:,She read to us from the best book ever.
3,I'd Rather Read It Myself/Transcript,4,D.W.:,"Erm, I'll go open the door for Mrs. Tibble."
3,I'd Rather Read It Myself/Transcript,4,Arthur:,She read to you?! D.W.?!
3,I'd Rather Read It Myself/Transcript,4,Timmy:,From one of your books. Can we borrow it? She didn't finish.
3,I'd Rather Read It Myself/Transcript,4,Arthur:,"Yeah, sure."
3,I'd Rather Read It Myself/Transcript,4,Tommy:,"Bye, D.W."
3,I'd Rather Read It Myself/Transcript,4,D.W.:,"Wait, the book!"
3,I'd Rather Read It Myself/Transcript,4,Timmy:,Arthur said we could borrow it.
3,I'd Rather Read It Myself/Transcript,4,Tommy:,"Grandma, you have to read this book to us tonight! It's great."
3,I'd Rather Read It Myself/Transcript,4,Arthur:,"They're gonna find out you can't really read, D.W."
3,I'd Rather Read It Myself/Transcript,4,D.W.:,So? It kept them quiet. And for one day I could do something they couldn't.
3,I'd Rather Read It Myself/Transcript,4,Tommy:,That's where D.W. stopped reading.
3,I'd Rather Read It Myself/Transcript,4,Mrs. Tibble:,"""Leonardo da Vinci worked hard to in..."""
3,I'd Rather Read It Myself/Transcript,4,Tommy:,What?? Who's Lemon Yellow da Vintage?
3,I'd Rather Read It Myself/Transcript,4,Timmy:,"Read it right, Grandma. Agent B.W. was with the President."
3,I'd Rather Read It Myself/Transcript,4,Mrs. Tibble:,Huh? This book's about Leonardo da Vinci.
3,I'd Rather Read It Myself/Transcript,4,Timmy:,Hey! Are you thinking what I'm thinking?!
3,I'd Rather Read It Myself/Transcript,4,Tommy:,"Yeah, it's a magic book. Every time you read it, it's a different story."
3,I'd Rather Read It Myself/Transcript,4,Timmy:,Exactly. We'll never need another book as long as we live.
3,I'd Rather Read It Myself/Transcript,4,Mrs. Tibble:,"""Leonardo da Vinci worked hard to invent a flying machine."""
3,I'd Rather Read It Myself/Transcript,4,Timmy:,Wait till I read like D.W.
3,I'd Rather Read It Myself/Transcript,4,Tommy:,Me too!
3,Arthur Goes Crosswire/Transcript,5,Arthur:,Ever wonder why people change from one thing to another?
3,Arthur Goes Crosswire/Transcript,5,Arthur:,"Sometimes, change can be... well, strange. Like the time Mrs. McGrady tried a dessert experiment: eggplant gelatin."
3,Arthur Goes Crosswire/Transcript,5,Muffy:,Vomitrocious!
3,Arthur Goes Crosswire/Transcript,5,Buster:,Mmm.
3,Arthur Goes Crosswire/Transcript,5,Arthur:,"Sometimes change can be an improvement, like when D.W. watched so many Kitty Corner videos that she started acting like a cat."
3,Arthur Goes Crosswire/Transcript,5,D.W.:,Meow!
3,Arthur Goes Crosswire/Transcript,5,Arthur:,"D.W., down! D.W. jumps down and rubs against his legs. For one whole week, I could get her to do whatever I wanted. Look, D.W., a mouse!"
3,Arthur Goes Crosswire/Transcript,5,D.W.:,)
3,Arthur Goes Crosswire/Transcript,5,Arthur:,)
3,Arthur Goes Crosswire/Transcript,5,Arthur:,"But if somebody changes too much, well, then it's time for drastic action."
3,Arthur Goes Crosswire/Transcript,5,Arthur:,I bet Mr Ratburn assigns another report today.
3,Arthur Goes Crosswire/Transcript,5,Buster:,"Yeah, he hasn't assigned one since...yesterday."
3,Arthur Goes Crosswire/Transcript,5,Mr. Ratburn:,"This report should be two pages on any animal of your choosing. Where they live, what they eat, and anything that's unusual. The teams for the report will be as follows. Arthur Read and..."
3,Arthur Goes Crosswire/Transcript,5,Buster:,)
3,Arthur Goes Crosswire/Transcript,5,Buster:,Maybe it won't be that bad.
3,Arthur Goes Crosswire/Transcript,5,Muffy:,"Oh, thank you, Daddy! You're wonderful! She hangs up. Arthur, over here! Good news, Arthur. For the report, my father says he'll take us whale-watching."
3,Arthur Goes Crosswire/Transcript,5,Buster:,You mean...?
3,Arthur Goes Crosswire/Transcript,5,Muffy:,"Yup. Arthur and I are going to be spending a lot of time together on my yacht. Come on, Arthur."
3,Arthur Goes Crosswire/Transcript,5,Arthur:,Whoa!
3,Arthur Goes Crosswire/Transcript,5,Muffy:,See anything?
3,Arthur Goes Crosswire/Transcript,5,Arthur:,No. You?
3,Arthur Goes Crosswire/Transcript,5,Muffy:,Water. ) Lots of water.
3,Arthur Goes Crosswire/Transcript,5,Arthur:,Bo-ring! We didn't see a thing. We have to go again today. What am I gonna do?
3,Arthur Goes Crosswire/Transcript,5,Buster:,You can always say you're sick.
3,Arthur Goes Crosswire/Transcript,5,Arthur:,"That's it! Buster, you're a genius!"
3,Arthur Goes Crosswire/Transcript,5,Jenna:,"Tell us everything, Arthur. Everything!"
3,Arthur Goes Crosswire/Transcript,5,Prunella:,"Muffy's boat wasn't that fancy, was it?"
3,Arthur Goes Crosswire/Transcript,5,Arthur:,Huh?
3,Arthur Goes Crosswire/Transcript,5,Jenna:,"Was there a chandelier, fancy chocolates, ice sculptures?"
3,Arthur Goes Crosswire/Transcript,5,Prunella:,Ha! I bet Muffy's yacht doesn't even have a swimming pool.
3,Arthur Goes Crosswire/Transcript,5,Arthur:,"Well, actually...it did. But..."
3,Arthur Goes Crosswire/Transcript,5,Prunella:,Really?
3,Arthur Goes Crosswire/Transcript,5,Jenna+Prunella:,Cool!
3,Arthur Goes Crosswire/Transcript,5,Jenna:,"You are so lucky, Arthur. I'd give anything to go on Muffy's yacht."
3,Arthur Goes Crosswire/Transcript,5,Arthur:,Really?
3,Arthur Goes Crosswire/Transcript,5,Muffy:,"Come on, Arthur. The yacht's waiting."
3,Arthur Goes Crosswire/Transcript,5,Buster:,"Arthur can't go today, Muffy. He's sick."
3,Arthur Goes Crosswire/Transcript,5,Muffy:,"Oh. Okay, whatever."
3,Arthur Goes Crosswire/Transcript,5,Arthur:,"Wait! I'm feeling better. In fact, I feel great."
3,Arthur Goes Crosswire/Transcript,5,Buster:,"Arthur, you're not really going, are you?"
3,Arthur Goes Crosswire/Transcript,5,Arthur:,Are you kidding? Some people would give anything to go on Muffy's yacht.
3,Arthur Goes Crosswire/Transcript,5,Muffy:,See anything?
3,Arthur Goes Crosswire/Transcript,5,Arthur:,"Look! It's Wilbur Rabbit, the guy who plays Bionic Bunny."
3,Arthur Goes Crosswire/Transcript,5,Muffy:,"Quit kidding around, Arthur."
3,Arthur Goes Crosswire/Transcript,5,Wilbur Rabbit:,Ahoy there!
3,Arthur Goes Crosswire/Transcript,5,Arthur:,Who? Me?
3,Arthur Goes Crosswire/Transcript,5,Wilbur Rabbit:,It seems our engine conked out. Can you give us a lift to shore?
3,Arthur Goes Crosswire/Transcript,5,Arthur:,Wow!
3,Arthur Goes Crosswire/Transcript,5,Arthur:,"Then Wilbur told me, ""Artie, those are swell glasses."" Of course, they are exactly like his."
3,Arthur Goes Crosswire/Transcript,5,Brain:,It's incredible. The odds of meeting Bionic Bunny in real life are minuscule.
3,Arthur Goes Crosswire/Transcript,5,Buster:,Meet him? Arthur rescued him.
3,Arthur Goes Crosswire/Transcript,5,Francine:,Arthur rescued Bionic Bunny?
3,Arthur Goes Crosswire/Transcript,5,Buster:,He might've been lost at sea forever if you didn't find him.
3,Arthur Goes Crosswire/Transcript,5,Francine+Binky+Brain:,Wow!
3,Arthur Goes Crosswire/Transcript,5,Arthur:,He'll probably mention that when we're both on TV tonight.
3,Arthur Goes Crosswire/Transcript,5,Wilbur Rabbit ):,"Even way out at sea, my adoring fans managed to find me."
3,Arthur Goes Crosswire/Transcript,5,Arthur:,"Hey, that's me!"
3,Arthur Goes Crosswire/Transcript,5,Arthur:,"And my head was, like, this big on Muffy's High-D TV."
3,Arthur Goes Crosswire/Transcript,5,Buster:,"Man! Hey, Brain, Arthur was on TV last night with Bionic Bunny."
3,Arthur Goes Crosswire/Transcript,5,Brain:,That's funny. I don't remember seeing that on the news.
3,Arthur Goes Crosswire/Transcript,5,Arthur:,"It wasn't on the news, Brain. It was on the “Celebrities at Sea” network."
3,Arthur Goes Crosswire/Transcript,5,Muffy:,That's on satellite TV.
3,Arthur Goes Crosswire/Transcript,5,Brain:,Oh.
3,Arthur Goes Crosswire/Transcript,5,Arthur:,Don't you have satellite TV?
3,Arthur Goes Crosswire/Transcript,5,Brain:,Well...no. We...
3,Arthur Goes Crosswire/Transcript,5,Arthur:,Muffy does. Maybe she'll even invite you over sometime.
3,Arthur Goes Crosswire/Transcript,5,Muffy:,"“We, the people...”"
3,Arthur Goes Crosswire/Transcript,5,Arthur:,"Hey, that sounds good."
3,Arthur Goes Crosswire/Transcript,5,Muffy:,“...who are friends of Wilbur Rabbit...”
3,Arthur Goes Crosswire/Transcript,5,Arthur:,“…pledge to...”
3,Arthur Goes Crosswire/Transcript,5,Prunella:,Hi. What are you doing?
3,Arthur Goes Crosswire/Transcript,5,Arthur:,We're making up the pledge for our new club.
3,Arthur Goes Crosswire/Transcript,5,Prunella:,Really?
3,Arthur Goes Crosswire/Transcript,5,Jenna:,Cool!
3,Arthur Goes Crosswire/Transcript,5,Arthur:,The Wilbur Rabbit Society.
3,Arthur Goes Crosswire/Transcript,5,Jenna:,Can we join? We love Bionic Bunny.
3,Arthur Goes Crosswire/Transcript,5,Muffy:,His name is Wilbur. He only plays Bionic Bunny on TV. Everybody knows that.
3,Arthur Goes Crosswire/Transcript,5,Arthur:,"And besides, the club is for friends only. That means only people who actually know Wilbur can join."
3,Arthur Goes Crosswire/Transcript,5,Arthur:,“with liberty and justice for...”
3,Arthur Goes Crosswire/Transcript,5,Francine:,Oof!
3,Arthur Goes Crosswire/Transcript,5,Muffy:,)
3,Arthur Goes Crosswire/Transcript,5,Francine:,Oops!
3,Arthur Goes Crosswire/Transcript,5,Muffy:,)
3,Arthur Goes Crosswire/Transcript,5,Francine:,"Come on, Arthur! Come on, Muffy! Let's play!"
3,Arthur Goes Crosswire/Transcript,5,Muffy:,And get my new dress dirty? I don't think so.
3,Arthur Goes Crosswire/Transcript,5,Francine:,"Come on, Arthur."
3,Arthur Goes Crosswire/Transcript,5,Arthur:,"We've... got better things to do, don't we, Muffy? Things where you don't get all dirty."
3,Arthur Goes Crosswire/Transcript,5,Arthur:,Oops.
3,Arthur Goes Crosswire/Transcript,5,Muffy:,"Ahem! You're not going to eat that, are you? It's... been on the ground."
3,Arthur Goes Crosswire/Transcript,5,Arthur:,But it's in a bag. It didn't really get dirty.
3,Arthur Goes Crosswire/Transcript,5,Muffy:,"Well, it's your choice if you want to eat a germ-wich. Vomitrocious!"
3,Arthur Goes Crosswire/Transcript,5,Buster:,"If you don't want it, Arthur, I'll take it. My mother only gave me one sandwich again."
3,Arthur Goes Crosswire/Transcript,5,Muffy:,Some people will eat anything.
3,Arthur Goes Crosswire/Transcript,5,Brain:,"Hey, Arthur, you dropped a book. Aren't you gonna pick it up?"
3,Arthur Goes Crosswire/Transcript,5,Muffy:,Ahem!
3,Arthur Goes Crosswire/Transcript,5,Arthur:,"It's just a book. It can be replaced. I can't be bothered with every little thing. Besides, it's all dirty now. Vomitrocious."
3,Arthur Goes Crosswire/Transcript,5,Binky:,Did you see that?
3,Arthur Goes Crosswire/Transcript,5,Brain:,Arthur loves books. What's the matter with him?
3,Arthur Goes Crosswire/Transcript,5,Brain:,"Hey, Arthur, wait up!"
3,Arthur Goes Crosswire/Transcript,5,Binky:,"Arthur, you d... Oh. Em..."
3,Arthur Goes Crosswire/Transcript,5,Arthur:,"Of course you can have my autograph. He signs the book he dropped and gives it back to Binky. Sorry, I have to go now. No more autographs."
3,Arthur Goes Crosswire/Transcript,5,Brain:,)
3,Arthur Goes Crosswire/Transcript,5,Binky:,Huh?
3,Arthur Goes Crosswire/Transcript,5,Brain:,Binky. Arthur's gone haywire. Or should I say Crosswire?
3,Arthur Goes Crosswire/Transcript,5,Buster:,"Hey, Arthur, you wanna go to the arcade? They've got Planet Smasher. It's supposed to be really cool."
3,Arthur Goes Crosswire/Transcript,5,Arthur:,"Sorry, can't. The Wilbur Rabbit Society meets today."
3,Arthur Goes Crosswire/Transcript,5,Buster:,That sounds even better. Where are we meeting?
3,Arthur Goes Crosswire/Transcript,5,Arthur:,You have to be a friend of Wilbur's to join. That's the rule. Friends only.
3,Arthur Goes Crosswire/Transcript,5,Buster:,"But... I'm your friend. Aren't I, Arthur?"
3,Arthur Goes Crosswire/Transcript,5,Arthur:,It's for Wilbur's friends.
3,Arthur Goes Crosswire/Transcript,5,Buster:,Oh.
3,Arthur Goes Crosswire/Transcript,5,Brain:,"In case any of you haven't noticed, Arthur has turned into Muffy."
3,Arthur Goes Crosswire/Transcript,5,Binky:,"Yeah, he's gone Crosswire."
3,Arthur Goes Crosswire/Transcript,5,Buster:,I want Arthur back.
3,Arthur Goes Crosswire/Transcript,5,Brain:,He has to be de-Muffified.
3,Arthur Goes Crosswire/Transcript,5,Francine:,"Yeah, but how?"
3,Arthur Goes Crosswire/Transcript,5,Buster:,"Well, we better think fast, before it spreads to all of us."
3,Arthur Goes Crosswire/Transcript,5,Brain:,"Wait a minute! That's it, Buster!"
3,Arthur Goes Crosswire/Transcript,5,Buster:,You know how to save Arthur?
3,Arthur Goes Crosswire/Transcript,5,Brain:,"Yeah. Listen, everyone. What we’re gonna do is..."
3,Arthur Goes Crosswire/Transcript,5,Buster:,Maybe he's not coming.
